0.658,1.26,3.465509,1624.0
0.101,0.63,5.44354,1270.0
0.42,1.5,4.153658,1340.0
0.561,1.304,5.6114118,1604.0
0.855,1.008,3.1186009,1160.0
1.6,1.096,2.34478022,1422.0
1.084,0.98,3.8186244,1642.0
0.47,1.57,5.477433,1740.0
3.69,1.2,1.38665318,1880.0
1.3,1.3,4.2337,1490.0
0.99,1.208,3.0652907,1571.0
0.855,1.505,3.899052,1721.0
0.508,1.58,3.071722,1142.0
1.66,1.81,3.3448285,2470.0
0.486,1.991,3.735438,1517.8
0.9,1.24,3.409264,1540.0
0.299,1.184,4.5195064,1186.0
0.148,0.85,3.3769848,1479.0
0.502,1.47,4.1117771,1111.0
0.57,1.33,5.1817,1480.0
0.98,1.25,9.38755,1160.0
1.86,1.38,2.7240338,2690.0
1.0,1.15,5.367753,1500.0
2.3,1.23,2.8786765,1620.0
1.168,1.386,0.78884,1911.5
0.854,1.483,2.5199464,1644.3
0.313,1.458,4.8996285,1379.0
0.276,1.162,4.3225186,1333.0
0.588,1.158,3.5327313,1297.5
0.884,0.962,2.9444256,1024.0
1.032,1.104,2.3412083,1514.1
0.58,1.26,3.76483,1135.0
1.028,1.281,2.7566004,1521.3
0.907,1.213,3.40883,1468.0
0.244,0.792,3.922727,910.6
0.931,1.081,2.152175,1311.0
0.478,1.537,3.405909,1410.6
3.6,1.19,2.718659,1427.6
2.093,1.593,1.21987,2782.0
0.72,1.32,3.161575,1450.0
2.279,1.269,1.5373653,1554.5
1.696,1.136,3.577471,1213.5
2.71,1.09,6.87188,1152.9
0.28,1.27,4.055259,1021.8
2.06,1.454,1.8468372,1825.6
0.5,1.08,4.9816872,995.0
2.034,1.036,0.81347753,1317.6
0.87,1.1,2.423804,1337.0
0.964,0.946,3.126089,1153.0
0.98,1.67,2.143634,2030.0
0.378,1.115,2.7817387,1369.0
1.47,1.15,1.955096,1289.9
0.46,1.27,1.7497798,1315.0
2.132,1.074,3.3098443,1053.0
0.636,1.653,3.6936411,1759.0
0.57,1.3,4.465633,1160.1
0.571,1.092,4.617101,1216.0
0.672,0.916,2.838971,1251.0
0.89,1.37,5.01718,1270.0
1.637,1.171,1.6284246,1584.0
2.06,1.24,3.8559,1417.5
0.57,1.39,4.411953,1305.2
0.38,1.43,4.37809,1540.0
1.271,1.271,1.57329,1689.0
1.55,1.112,2.3114243,1480.0
0.42,1.4,4.61442,940.6
0.95,1.24,5.084298,1490.0
0.26,1.057,3.8681382,963.0
0.503,1.224,3.361006,1092.2
0.59,1.164,3.7130203,1387.0
2.242,1.46,2.9036747,1888.1
1.41,1.01,2.21672,2210.0
1.88,1.16,4.08722,1790.0
0.95,1.56,2.13775,1910.0
1.07,1.27,2.484193,1710.0
0.92,1.83,1.809886,2160.0
1.16,1.75,2.17517656,2006.7
0.9,1.7,3.6623817,1958.7
0.96,1.33,4.9546416,1359.5
0.554,0.952,3.0678504,600.0
1.24,1.67,2.705782,2190.0
0.3,1.04,4.971252,1120.0
0.7,0.975,8.5234865,832.0
1.265,1.24,2.6556777,1452.0
0.56,1.7,4.954,1772.0
5.9,1.04,3.3564227,1120.0
0.63,1.63,3.916243,1840.0
1.13,1.21,2.184673,1570.0
0.48,1.2,3.4252602,1285.0
1.32,1.13,2.07276,1555.0
0.83,1.1,2.96264,1180.0
2.78,1.1,5.75251,1480.0
13.8,0.928,1.4079405,163.0
0.592,1.031,2.663416,2198.0
0.731,1.159,1.7522239,2470.0
4.01,1.49,3.35,1362.3
1.12,1.363,1.0187068,2000.0
0.9,1.184,3.9415128,1168.0
11.79,1.217,3.1915239,1554.5
1.077,1.03,4.1877537,1133.5
0.709,1.373,2.8641424,1743.0
