objid,ra,dec,u,g,r,i,z,redshift
1237648722313740528,201.218466724115,0.806087753961053,18.72809,17.56031,16.98142,16.57126,16.40035,0.1045625
1237648722313740528,201.218466724115,0.806087753961053,18.72809,17.56031,16.98142,16.57126,16.40035,0.1045228
1237648722313740742,201.09965435293,0.764399444927318,21.66948,21.76165,20.73162,19.81653,19.38392,0.5794485
1237648722313741091,201.221824698434,0.666697895185542,23.62735,22.07948,20.45373,19.56573,19.20789,0.5054939
1237648722313741098,201.219146760023,0.694339185243278,26.17754,23.25089,21.08095,19.99832,19.53603,0.571421
1237648722313805856,201.26306733854,0.729193311458128,19.07079,18.15683,17.89264,17.81263,17.75714,6.905572E-05
1237648722313805901,201.341652687888,0.795126659256167,18.46905,17.62071,17.29612,17.15851,17.09658,-0.0005293646
1237648722313805904,201.285827264341,0.809412424801754,21.76089,18.12895,16.99517,16.64344,16.28934,0.1027679
1237648722313805904,201.285827264341,0.809412424801754,21.76089,18.12895,16.99517,16.64344,16.28934,0.1026957
1237648722313805910,201.317213957494,0.822557096625687,19.87159,17.7508,17.04208,16.52551,16.12826,0.1034107
1237648722313805910,201.317213957494,0.822557096625687,19.87159,17.7508,17.04208,16.52551,16.12826,0.1034368
1237648722313805975,201.319198415849,0.688466478581762,18.73365,17.7544,17.33156,17.15325,17.04927,7.38841E-05
1237648722313806028,201.248458042608,0.810681387768938,20.04843,18.54436,17.60983,17.05986,16.71301,0.1080391
1237648722313806028,201.248458042608,0.810681387768938,20.04843,18.54436,17.60983,17.05986,16.71301,0.1080353
1237648722313806088,201.31811083106,0.724473545928292,19.66385,19.24174,19.15499,19.2705,19.17227,0.8275486
1237648722313806200,201.379187954607,0.768684938990881,22.02299,21.22424,21.14299,21.24024,21.20214,0.0004339607
1237648722313806559,201.355336279068,0.707902884190904,24.58947,22.28569,20.48067,19.23319,18.54972,0.7030501
1237648722313871419,201.479584368536,0.655419492612567,18.60963,16.35291,15.50655,15.23197,15.07967,-8.338068E-05
1237648722313871454,201.395570805214,0.715133603664266,20.32025,19.30425,19.00203,18.88473,18.86034,1.343778E-05
1237648722313871465,201.401567649424,0.803533431277683,19.43584,17.85337,16.96449,16.58497,16.26989,0.08602644
1237648722313871465,201.401567649424,0.803533431277683,19.43584,17.85337,16.96449,16.58497,16.26989,0.08607219
1237648722313871478,201.431245524869,0.695573128243778,18.50073,17.365,16.69804,16.31306,16.05459,0.1036009
1237648722313871478,201.431245524869,0.695573128243778,18.50073,17.365,16.69804,16.31306,16.05459,0.1035262
1237648722313871485,201.440908895141,0.696792423134877,21.76613,20.31083,20.05722,19.92247,19.82441,8.743394E-05
1237648722313871522,201.471374594433,0.689022265973734,20.31493,18.38391,17.283,16.77312,16.37424,0.1364725
1237648722313871522,201.471374594433,0.689022265973734,20.31493,18.38391,17.283,16.77312,16.37424,0.1364008
1237648722313871569,201.529782229308,0.683756595068318,20.09286,17.61363,16.44678,16.00707,15.75404,7.617886E-06
1237648722313871572,201.536093799169,0.679355300650979,19.62693,17.72564,16.83254,16.42012,16.09066,0.0835805
1237648722313871572,201.536093799169,0.679355300650979,19.62693,17.72564,16.83254,16.42012,16.09066,0.08350293
1237648722313871909,201.490456752439,0.692038462204346,23.95602,21.68534,20.55859,19.77801,19.23441,0.5409002
1237648722313936995,201.660272312884,0.703109775355861,18.27233,16.60882,15.77363,15.37552,15.07973,0.09791563
1237648722313936995,201.660272312884,0.703109775355861,18.27233,16.60882,15.77363,15.37552,15.07973,0.09790074
1237648722313937042,201.538153870418,0.71178552455179,20.84689,19.60595,19.72048,19.78086,19.83406,0.0001100068
1237648722313937047,201.548166259998,0.747212166943648,19.77883,19.19753,18.97701,18.92227,18.74121,2.349654
1237648722313937084,201.59338531087,0.710368162040652,19.54671,18.78007,18.69504,18.66724,18.59379,2.748632
1237648722313937091,201.595380564888,0.721169937408591,20.47326,19.48843,19.02859,18.81726,18.68683,0.0004243677
1237648722313937100,201.604116743766,0.712684808323973,19.87294,18.3911,17.61293,17.21438,16.91844,0.08317246
1237648722313937100,201.604116743766,0.712684808323973,19.87294,18.3911,17.61293,17.21438,16.91844,0.08319671
1237648722313937174,201.566657897616,0.773779401068087,23.44635,20.95298,19.4128,18.43528,17.92087,-3.430426E-05
1237648722313937204,201.54977519796,0.64773147981174,24.36297,21.41713,19.92329,19.02471,18.4886,6.233821E-05
1237648722313937274,201.634847169588,0.741378439336813,22.38549,21.54328,21.44531,21.40812,21.57172,-3.227521E-05
1237648722314002470,201.731555644331,0.697329599924895,20.14783,17.89598,17.1181,16.60807,16.34863,0.08157945
1237648722314002470,201.731555644331,0.697329599924895,20.14783,17.89598,17.1181,16.60807,16.34863,0.08152754
1237648722314002606,201.794306814314,0.733830613444187,18.59869,17.51499,17.10528,16.84547,16.71852,0.03638682
1237648722314002606,201.794306814314,0.733830613444187,18.59869,17.51499,17.10528,16.84547,16.71852,0.03639635
1237648722314002610,201.798987401326,0.687555676214653,19.4437,17.99191,17.25352,16.81109,16.52613,0.08469784
1237648722314002610,201.798987401326,0.687555676214653,19.4437,17.99191,17.25352,16.81109,16.52613,0.08469289
1237648722314002728,201.720423445931,0.812883249479977,22.23488,21.5464,21.44298,21.50476,21.05837,0.0001037264
1237648722314002896,201.717956150972,0.65439344128342,22.94446,22.10417,20.34434,19.33321,18.86137,0.5742741
1237648722314068032,201.96175581376,0.6845773499052,18.87123,17.22289,16.35927,15.92011,15.6447,0.1027009
1237648722314068032,201.96175581376,0.6845773499052,18.87123,17.22289,16.35927,15.92011,15.6447,0.1027061
1237648722314068114,201.867723692442,0.749780769703444,19.22441,17.45563,16.61446,16.19415,15.89486,0.07734057
1237648722314068114,201.867723692442,0.749780769703444,19.22441,17.45563,16.61446,16.19415,15.89486,0.07736365
1237648722314068122,201.883211364863,0.795411917061627,19.11364,18.041,17.58487,17.27283,17.1011,0.07887965
1237648722314068122,201.883211364863,0.795411917061627,19.11364,18.041,17.58487,17.27283,17.1011,0.0788918
1237648722314068149,201.918840153944,0.687985448431577,18.75252,17.67561,17.45678,17.40574,17.28867,0.0183202
1237648722314068149,201.918840153944,0.687985448431577,18.75252,17.67561,17.45678,17.40574,17.28867,0.01833905
1237648722314068178,201.950852663842,0.665134997449664,19.14624,17.90677,17.27256,16.86438,16.64183,0.1109766
1237648722314068178,201.950852663842,0.665134997449664,19.14624,17.90677,17.27256,16.86438,16.64183,0.1109492
1237648722314068193,201.976472584373,0.6800081905971,19.36246,17.80652,17.07828,16.67986,16.41359,0.1023691
1237648722314068193,201.976472584373,0.6800081905971,19.36246,17.80652,17.07828,16.67986,16.41359,0.102336
1237648722314068247,201.938593150765,0.791217926183726,20.44564,18.74916,17.63389,17.00397,16.5815,0.1700471
1237648722314068255,201.967599840272,0.783075643209138,21.8926,19.72977,18.21721,17.65772,17.28548,0.262346
1237648722314068301,201.879560484655,0.739080013993746,18.29387,17.26472,16.86177,16.64696,16.44059,0.0138295
1237648722314068301,201.879560484655,0.739080013993746,18.29387,17.26472,16.86177,16.64696,16.44059,0.0137976
1237648722314068348,201.930180544014,0.654284995896053,21.91514,21.20636,21.12939,20.66996,20.39903,0.6197367
1237648722314068371,201.955753085085,0.785234648614962,21.21048,20.46059,20.35391,20.32083,20.35962,0.0004610528
1237648722314068468,201.848238055614,0.731608616534134,24.18539,21.32547,20.90929,20.88661,20.58992,2.721503
1237648722314068609,201.908517223111,0.788832039511121,25.02318,21.75538,21.34076,21.25546,21.02901,0.0005504141
1237648722285167076,135.885853400346,0.759570205684807,21.61002,19.93173,18.2366,17.58861,17.13181,0.2985392
1237648722285167076,135.885853400346,0.759570205684807,21.61002,19.93173,18.2366,17.58861,17.13181,0.2984304
1237648722285167076,135.885853400346,0.759570205684807,21.61002,19.93173,18.2366,17.58861,17.13181,0.29867
1237648722285167153,135.906204984567,0.795041154610907,21.3784,21.0005,20.7071,20.76395,20.81019,0.86896
1237648722285167154,135.907077090134,0.687411710705424,22.19005,21.66021,21.34819,21.37765,20.84456,0.7939392
1237648722285167571,135.828929108932,0.712790694063759,25.49644,21.89862,20.18718,19.17513,18.76061,0.527422
1237648722285232189,136.038623315938,0.649362174598499,22.18896,19.87312,18.25067,17.63652,17.30068,0.3134322
1237648722285232189,136.038623315938,0.649362174598499,22.18896,19.87312,18.25067,17.63652,17.30068,0.3132544
1237648722285232366,136.038213358966,0.727086778490534,20.46273,18.59099,17.48219,17.02035,16.64721,0.1319512
1237648722285232366,136.038213358966,0.727086778490534,20.46273,18.59099,17.48219,17.02035,16.64721,0.1321266
1237648722285232397,136.074754543421,0.696735559672801,19.34295,19.13431,19.01499,18.7527,18.63207,1.614374
1237648722285232397,136.074754543421,0.696735559672801,19.34295,19.13431,19.01499,18.7527,18.63207,1.614712
1237648722285232406,136.079662361382,0.70140922529944,20.14712,19.86093,19.88531,19.62398,19.68954,1.643008
1237648722285232468,135.995821745383,0.739926342153715,19.63492,18.32199,17.77797,17.46766,17.31663,0.05302523
1237648722285232468,135.995821745383,0.739926342153715,19.63492,18.32199,17.77797,17.46766,17.31663,0.05306302
1237648722285232468,135.995821745383,0.739926342153715,19.63492,18.32199,17.77797,17.46766,17.31663,0.0530455
1237648722285232580,136.044773540466,0.752062204371865,20.39536,20.26806,19.90818,19.68626,19.48922,1.427057
1237648722285232602,136.083650218546,0.749519884551139,21.52971,20.61793,20.42729,20.45933,19.91269,2.305624
1237648722285232745,136.007230864648,0.832365014915749,26.89311,20.81049,19.00953,18.18663,17.79389,0.4327378
1237648722285232745,136.007230864648,0.832365014915749,26.89311,20.81049,19.00953,18.18663,17.79389,0.4325473
1237648722285232838,136.028758489377,0.74258998616415,26.47178,22.50894,20.92933,19.96383,19.54171,0.61175
1237648722285232996,136.085152640915,0.812209421846997,22.8652,21.20845,20.97141,20.87306,20.72573,0.0006040611
1237648722285232996,136.085152640915,0.812209421846997,22.8652,21.20845,20.97141,20.87306,20.72573,0.0004825847
1237648722285297749,136.191558771945,0.655927836625259,18.98713,17.90781,17.63235,17.53205,17.48879,0.0001746701
1237648722285297849,136.123328101621,0.667957597101661,19.87769,18.11114,17.05428,16.57966,16.25568,0.1629593
1237648722285297849,136.123328101621,0.667957597101661,19.87769,18.11114,17.05428,16.57966,16.25568,0.1630527
1237648722285297874,136.147202388449,0.633304712140853,19.14702,18.01051,18.02279,18.0678,18.09589,-7.844476E-05
1237648722285297909,136.173754458501,0.700498584273216,19.49586,17.53609,16.66979,16.26712,15.96536,0.07687055
1237648722285297909,136.173754458501,0.700498584273216,19.49586,17.53609,16.66979,16.26712,15.96536,0.07689579
1237648722285297911,136.174446628735,0.655214029238716,19.88328,19.88815,19.89539,19.49191,19.34162,2.033283
1237648722285297949,136.205956226103,0.676792195091088,19.74245,18.4196,17.79593,17.44834,17.21145,0.1052678
1237648722285297949,136.205956226103,0.676792195091088,19.74245,18.4196,17.79593,17.44834,17.21145,0.1052484
1237648722285297958,136.21095671317,0.743388158319032,18.37439,17.37589,17.01109,16.82147,16.70247,0.01268879
1237648722285297958,136.21095671317,0.743388158319032,18.37439,17.37589,17.01109,16.82147,16.70247,0.01269475
1237648722285298034,136.2592364986,0.799856981664486,19.53664,19.42893,19.143,19.02541,18.93515,1.217625
1237648722285298034,136.2592364986,0.799856981664486,19.53664,19.42893,19.143,19.02541,18.93515,1.219683
1237648722285298104,136.19945733468,0.716373535240014,23.87846,20.71628,18.90394,18.23135,17.86502,0.3715835
1237648722285298104,136.19945733468,0.716373535240014,23.87846,20.71628,18.90394,18.23135,17.86502,0.3714099
1237648722285298163,136.257392425846,0.781806401303019,26.31267,20.72975,18.93316,18.24373,17.83488,0.4002771
1237648722285298163,136.257392425846,0.781806401303019,26.31267,20.72975,18.93316,18.24373,17.83488,0.4005746
1237648722285298220,136.259344612849,0.732492651046253,22.12154,21.43022,21.09271,21.13133,20.77542,4.87822E-05
1237648722285298285,136.15059902769,0.830241508699285,22.41003,21.53081,21.36094,21.46261,20.80186,2.63683
1237648722285298421,136.207504043751,0.778028119513347,23.06091,21.77825,21.44041,21.11155,21.11284,0.001254877
1237648722285298421,136.207504043751,0.778028119513347,23.06091,21.77825,21.44041,21.11155,21.11284,-9.594525E-06
1237648722285363485,136.379873834173,0.82639265435626,18.8506,16.88046,15.94495,15.50339,15.15771,0.06997427
1237648722285363485,136.379873834173,0.82639265435626,18.8506,16.88046,15.94495,15.50339,15.15771,0.06995939
1237648722285363776,136.28765890031,0.70367931409887,23.39279,22.24608,21.14962,19.85771,19.31726,0.7833924
1237648722285494694,136.630140082777,0.657486535388243,20.57545,20.36524,20.16982,20.0662,19.77724,0.88906
1237648722285494950,136.677488526994,0.64367548515615,25.87382,22.61248,21.07731,19.10945,18.04862,0.0002137066
1237648722285560352,136.732546241281,0.669315750818168,24.66987,22.33143,20.35727,19.49313,19.19625,0.4352073
1237648722285560399,136.758079853236,0.629195922857811,24.89206,22.28829,20.77628,20.70325,20.6395,3.675113
1237648722285560615,136.791215888991,0.734456360585495,23.96841,22.98856,21.00731,20.05339,19.5729,0.5577556
1237648722285625782,136.980872929831,0.834295752288059,19.32822,17.96903,17.45516,17.17368,16.9968,0.05251567
1237648722285625782,136.980872929831,0.834295752288059,19.32822,17.96903,17.45516,17.17368,16.9968,0.0525208
1237648722285625798,137.008818884515,0.797606579548719,21.3967,20.68884,20.59877,20.63873,20.4218,2.373439
1237648722285625929,136.927772459253,0.693202278391945,22.89545,22.26574,20.73012,19.7036,19.25887,0.5131574
1237648722285625939,136.929632599598,0.728589706830687,23.0931,22.0385,20.41828,19.58989,18.95229,0.5125329
1237648722285625945,136.93572485294,0.72251509879053,24.58657,22.62431,20.6393,19.80058,19.35817,0.510592
1237648722285626104,136.989841687678,0.733837194516808,22.99735,22.22459,20.81836,19.62938,19.21864,0.6585438
1237648722285690996,137.098890999592,0.769730591391722,18.74202,17.46754,17.00803,16.84613,16.79209,-1.463884E-06
1237648722285691150,137.116682952185,0.834693430674283,19.54284,18.42577,17.75095,17.36834,17.14767,0.1732205
1237648722285691150,137.116682952185,0.834693430674283,19.54284,18.42577,17.75095,17.36834,17.14767,0.1733192
1237648722285691259,137.093967375373,0.836616295056659,21.95086,21.3846,21.11858,21.11208,20.65698,0.0005739226
1237648722285691336,137.026206365951,0.725212776326878,23.09498,22.10307,20.79853,19.79775,19.47594,0.674157
1237648722285756726,137.297934807584,0.835436095765612,17.26587,15.81122,15.10576,14.73226,14.45985,0.0393748
1237648722285756726,137.297934807584,0.835436095765612,17.26587,15.81122,15.10576,14.73226,14.45985,0.03932728
1237648722285757290,137.198586881892,0.761770670761789,23.63328,22.70627,21.14373,19.86544,19.29087,0.7066764
1237648722285822441,137.416401591674,0.632620525263898,21.89337,21.07034,20.68463,20.56281,20.22865,-4.547369E-05
1237648722285887729,137.499187464843,0.630451536221585,19.25968,17.97849,17.37112,16.99495,16.77521,0.09819063
1237648722285887729,137.499187464843,0.630451536221585,19.25968,17.97849,17.37112,16.99495,16.77521,0.09819765
1237648722285887773,137.584044147151,0.671979897788834,19.55379,18.44307,17.70137,17.3289,17.04186,0.1705514
1237648722285887773,137.584044147151,0.671979897788834,19.55379,18.44307,17.70137,17.3289,17.04186,0.1706099
1237648722285953100,137.693251996001,0.734841623768107,24.3081,22.18681,20.34945,19.34119,18.79839,1.693981E-05
1237648722285953100,137.693251996001,0.734841623768107,24.3081,22.18681,20.34945,19.34119,18.79839,0.0001716261
1237648722285953220,137.729825606974,0.749421678702148,20.27536,18.45716,17.49716,17.01286,16.64496,0.1450105
1237648722285953228,137.744371518058,0.815290681893294,21.0497,18.90341,17.59678,17.08729,16.74516,0.2264491
1237648722285953228,137.744371518058,0.815290681893294,21.0497,18.90341,17.59678,17.08729,16.74516,0.2263903
1237648722285953416,137.621570825106,0.640334998923564,23.10978,21.6194,20.25092,19.4774,18.82677,0.5048624
1237648722285953426,137.62605819272,0.710843697908419,22.52841,21.97447,20.32227,19.52389,19.01574,0.5046507
1237648722285953426,137.62605819272,0.710843697908419,22.52841,21.97447,20.32227,19.52389,19.01574,0.5046076
1237648722285953435,137.628141648582,0.75485544454798,22.12621,21.3101,20.41033,19.65176,19.19545,0.6185462
1237648722285953494,137.654719528461,0.750568833871,23.44036,21.81686,20.28922,19.51225,19.02553,0.4482203
1237648722285953852,137.638977435739,0.644437761333487,25.23511,23.85811,21.14165,19.74148,19.11139,0.732311
1237648722285953852,137.638977435739,0.644437761333487,25.23511,23.85811,21.14165,19.74148,19.11139,0.7328155
1237648722286018688,137.896587557408,0.739127606094521,18.67665,17.78636,17.5379,17.44356,17.40051,0.0005193384
1237648722286018987,137.792898583662,0.806351140315272,20.56683,20.14193,20.06552,20.05832,20.06428,2.277505
1237648722286018987,137.792898583662,0.806351140315272,20.56683,20.14193,20.06552,20.05832,20.06428,2.273909
1237648722286019351,137.913333612301,0.798884761176187,22.75792,21.76123,20.56517,19.43448,19.02407,0.6763722
1237648720693231844,178.622445144039,-0.603112717447703,19.27687,17.62649,16.75916,16.38712,16.07265,0.130639
1237648720693231844,178.622445144039,-0.603112717447703,19.27687,17.62649,16.75916,16.38712,16.07265,0.130611
1237648720693231964,178.62510828683,-0.466238700864899,23.32829,21.06288,20.52306,20.34727,20.28224,0.0005671758
1237648720693232552,178.608194830006,-0.514421655527445,22.99393,22.89685,20.63233,19.52616,19.07214,0.6265871
1237648720693297360,178.691517845742,-0.438768424932458,20.30715,18.53629,17.48792,17.08296,16.77251,0.1621052
1237648720693297360,178.691517845742,-0.438768424932458,20.30715,18.53629,17.48792,17.08296,16.77251,0.1621843
1237648720693297376,178.711361093451,-0.554569033932519,19.44619,18.12966,17.19906,16.74627,16.42915,0.1794782
1237648720693297376,178.711361093451,-0.554569033932519,19.44619,18.12966,17.19906,16.74627,16.42915,0.1794095
1237648720693297437,178.771066743279,-0.58544284463598,19.53946,18.37481,17.6475,17.28613,17.02709,0.1275398
1237648720693297437,178.771066743279,-0.58544284463598,19.53946,18.37481,17.6475,17.28613,17.02709,0.1274473
1237648720693297438,178.773974938739,-0.582281014277005,19.62356,18.38602,17.77011,17.44563,17.27147,0.1353553
1237648720693297438,178.773974938739,-0.582281014277005,19.62356,18.38602,17.77011,17.44563,17.27147,0.1353204
1237648720693297454,178.774256396749,-0.460328811594414,20.03736,18.00624,16.95009,16.52234,16.13736,0.1281426
1237648720693297454,178.774256396749,-0.460328811594414,20.03736,18.00624,16.95009,16.52234,16.13736,0.1281392
1237648720693297512,178.697751436802,-0.490132344672477,21.78089,19.47279,17.99754,17.48164,17.1031,0.2561023
1237648720693297656,178.783453046899,-0.616448450313393,21.7804,20.96387,20.33178,19.8132,19.63938,0.169488
1237648720693297656,178.783453046899,-0.616448450313393,21.7804,20.96387,20.33178,19.8132,19.63938,1.739728
1237648720693297851,178.695887903529,-0.440028343496048,24.93246,22.21138,20.33381,19.48742,19.14948,0.4748809
1237648720693297864,178.699331659112,-0.521237393840479,25.12932,22.13884,20.40983,19.58135,19.12143,0.4943951
1237648720693298066,178.779642154623,-0.542537906191569,24.69142,22.10152,20.52284,19.497,19.07508,0.6237274
1237648720693298215,178.756719792796,-0.601486316237527,25.31415,23.50449,21.91409,20.56235,19.93048,0.6659167
1237648720693362725,178.852805371425,-0.563723039989777,21.28369,19.28901,17.83885,17.3233,16.91911,0.2482742
1237648720693362725,178.852805371425,-0.563723039989777,21.28369,19.28901,17.83885,17.3233,16.91911,0.2482417
1237648720693362740,178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,0.0008615752
1237648720693362740,178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,0.0008712676
1237648720693362750,178.909942790182,-0.452960391219122,21.05395,19.05439,17.84253,17.3737,16.99981,0.1636218
1237648720693362750,178.909942790182,-0.452960391219122,21.05395,19.05439,17.84253,17.3737,16.99981,0.1635516
1237648720693362798,178.80362272966,-0.516195327404165,19.49586,18.35264,17.72338,17.3579,17.09851,0.1321264
1237648720693362798,178.80362272966,-0.516195327404165,19.49586,18.35264,17.72338,17.3579,17.09851,0.1320815
1237648720693362808,178.806888651347,-0.526100771679417,19.35856,17.40736,16.27258,15.83168,15.46183,0.1321807
1237648720693362808,178.806888651347,-0.526100771679417,19.35856,17.40736,16.27258,15.83168,15.46183,0.1321506
1237648720693362830,178.818070459061,-0.505664005724636,20.34624,18.16969,17.03712,16.56496,16.13541,0.1320338
1237648720693362830,178.818070459061,-0.505664005724636,20.34624,18.16969,17.03712,16.56496,16.13541,0.1320309
1237648720693362876,178.87598266199,-0.560778617936182,18.47667,17.32184,16.77806,16.4681,16.24651,0.06432693
1237648720693362876,178.87598266199,-0.560778617936182,18.47667,17.32184,16.77806,16.4681,16.24651,0.0643077
1237648720693362880,178.876555101001,-0.446290432558976,20.03222,18.09249,16.98455,16.53631,16.14453,0.1338306
1237648720693362880,178.876555101001,-0.446290432558976,20.03222,18.09249,16.98455,16.53631,16.14453,0.1338653
1237648720693362897,178.88925537798,-0.514156005883359,20.87614,20.49343,20.24584,20.24091,19.92318,0.8830643
1237648720693363033,178.80271349986,-0.507665643538632,21.33995,20.93642,20.8943,20.76987,20.34469,2.183067
1237648720693363322,178.846561496231,-0.446157214220166,23.38291,22.21221,20.46146,19.47805,18.91973,0.5350945
1237648720693363362,178.858277323145,-0.600461970644531,22.38605,21.04863,21.12232,21.09772,21.00813,-3.368243E-05
1237648720693363390,178.86542862387,-0.45367140092681,25.74539,22.13356,20.6261,19.69709,19.19616,0.5330001
1237648720693363535,178.906530859394,-0.594226384517734,24.93262,22.58399,21.01087,20.02455,19.39885,0.5528027
1237648720693363611,178.931059545263,-0.513166240818227,23.09134,21.64784,21.49406,21.46334,21.51283,0.0003035397
1237648720693428265,179.012907995717,-0.468585317762075,21.56877,20.40858,19.96287,19.81948,20.73625,0.0005845481
1237648720693428272,179.021773985461,-0.512797454496176,19.58846,18.26978,17.54164,17.07283,16.7653,0.1059151
1237648720693428272,179.021773985461,-0.512797454496176,19.58846,18.26978,17.54164,17.07283,16.7653,0.1059328
1237648720693428332,178.950947564293,-0.548634672271516,18.70638,17.78533,17.54214,17.27623,17.22145,0.06466318
1237648720693428332,178.950947564293,-0.548634672271516,18.70638,17.78533,17.54214,17.27623,17.22145,0.06467283
1237648720693428341,178.963292285971,-0.424873962945623,20.02216,18.33386,17.41205,16.98553,16.65742,0.1269475
1237648720693428341,178.963292285971,-0.424873962945623,20.02216,18.33386,17.41205,16.98553,16.65742,0.1268945
1237648720693428376,179.000059337094,-0.576022344156225,18.78305,17.589,17.07884,16.76304,16.5659,0.06443001
1237648720693428376,179.000059337094,-0.576022344156225,18.78305,17.589,17.07884,16.76304,16.5659,0.06444607
1237648720693428393,179.025961751945,-0.515562654779728,19.68798,17.79238,16.80333,16.38377,16.00445,0.1068423
1237648720693428393,179.025961751945,-0.515562654779728,19.68798,17.79238,16.80333,16.38377,16.00445,0.1069132
1237648720693428411,179.048009828067,-0.549562724679959,18.61658,17.37561,16.62008,16.24378,15.94464,0.1628383
1237648720693428411,179.048009828067,-0.549562724679959,18.61658,17.37561,16.62008,16.24378,15.94464,0.1628183
1237648720693428467,179.032685469432,-0.507183018967975,21.69759,19.60849,18.12013,17.57236,17.17161,0.2619513
1237648720693428575,179.026185545898,-0.493739388265464,20.80465,20.27706,20.19591,20.15711,19.85394,2.246594
1237648720693428717,178.953028920306,-0.553398166888499,23.12577,22.70713,21.01204,19.92376,19.37965,0.5349241
1237648720693428818,178.988805519667,-0.53240552143701,21.30999,21.09658,19.80183,19.05309,18.68288,0.5343936
1237648720693494276,179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,0.0004141565
1237648720693494276,179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,0.0005146778
1237648720693494556,179.163248506324,-0.526698971719524,19.04383,17.57419,16.70666,16.25977,15.88763,0.125295
1237648720693494556,179.163248506324,-0.526698971719524,19.04383,17.57419,16.70666,16.25977,15.88763,0.1252853
1237648720693495278,179.131398825493,-0.434838130178315,21.4357,20.68648,20.47892,20.43915,20.34059,2.464368E-05
1237648720693496147,179.203014454435,-0.521222538572841,24.07747,22.19477,20.52359,19.68214,19.10265,0.4747906
1237648720693496611,179.223806473151,-0.619890332856073,22.11405,21.62189,21.55447,21.50065,22.02427,0.8220101
1237648720693496910,179.19557652463,-0.475588418717014,23.92555,22.28892,20.38464,19.43499,18.86654,0.5392032
1237648720693496979,179.225663883436,-0.621401594692062,22.95929,22.08445,20.57331,19.53352,19.0181,0.5807872
1237648720693496986,179.229913239399,-0.592844490123704,25.5198,22.09269,21.91148,22.06261,21.69228,2.905743
1237648720693497014,179.090656978589,-0.533538192542714,22.05928,21.73577,20.00753,18.89007,18.35146,0.7702608
1237648720693559645,179.292285621352,-0.620422421963745,19.94577,18.36862,17.44593,16.99103,16.69998,0.1316349
1237648720693559645,179.292285621352,-0.620422421963745,19.94577,18.36862,17.44593,16.99103,16.69998,0.1315659
1237648720693559919,179.286116221401,-0.612906786638146,20.0375,17.9733,16.86278,16.40221,16.00694,0.1307117
1237648720693559919,179.286116221401,-0.612906786638146,20.0375,17.9733,16.86278,16.40221,16.00694,0.1308018
1237648720693559942,179.294282577632,-0.515540564750229,19.88767,17.96338,17.0904,16.70033,16.4135,0.08322746
1237648720693559942,179.294282577632,-0.515540564750229,19.88767,17.96338,17.0904,16.70033,16.4135,0.08323594
1237648720693559966,179.331360061269,-0.42259961375005,20.42028,18.31702,17.25107,16.8254,16.46039,0.1300166
1237648720693559966,179.331360061269,-0.42259961375005,20.42028,18.31702,17.25107,16.8254,16.46039,0.1299689
1237648720693559973,179.335289374201,-0.559149166182476,20.02476,18.05978,17.03318,16.62168,16.25093,0.1300277
1237648720693559973,179.335289374201,-0.559149166182476,20.02476,18.05978,17.03318,16.62168,16.25093,0.1300647
1237648720693560162,179.236317549118,-0.573341378480268,22.14805,21.46574,21.16235,21.10313,20.75244,1.253976
1237648720693561047,179.292825703192,-0.560919730792785,23.26144,22.35333,20.48915,19.6495,19.32205,0.4938968
1237648720693561126,179.316204768613,-0.512216244007366,23.57302,21.45931,21.23093,21.34168,22.07447,3.084525
1237648720693561267,179.360168554177,-0.513439938083072,22.4648,21.35948,20.21517,19.49416,19.06797,0.4972876
1237648720693624909,179.389038646666,-0.504567698919578,18.97931,17.84723,17.16972,16.81457,16.5745,0.1306403
1237648720693624909,179.389038646666,-0.504567698919578,18.97931,17.84723,17.16972,16.81457,16.5745,0.1306114
1237648721762255086,167.837971064484,0.40950780495514,18.45101,17.06994,16.4252,16.06989,15.81857,0.06425364
1237648721762255134,167.850946006785,0.396533862569651,21.83466,19.77925,18.23327,17.64581,17.33457,0.2691203
1237648721762255178,167.807024490067,0.339707693733661,22.00786,21.08251,20.85751,20.76008,20.45471,0.0005096211
1237648721762255360,167.758598606704,0.289447398433531,25.26888,21.88264,20.34738,19.35433,18.86041,0.3665677
1237648721762255620,167.844681579433,0.273183946214788,26.80866,21.10468,19.47038,18.6952,18.21618,0.4364544
1237648721762255625,167.846006089411,0.324872314119748,23.03403,21.93193,20.34131,19.57025,19.00628,0.4914171
1237648721762320487,167.896835155024,0.262843100199778,19.61851,17.70463,16.84685,16.43495,16.11424,0.06420593
1237648721762320514,167.921147237343,0.387722327660013,19.03135,18.26139,18.04354,17.80894,17.69863,0.07237835
1237648721762320514,167.921147237343,0.387722327660013,19.03135,18.26139,18.04354,17.80894,17.69863,0.0723842
1237648721762320567,167.982169174614,0.410304987824927,18.63492,17.25964,16.60285,16.24259,15.96476,0.07260793
1237648721762320660,167.869699113596,0.324826860340104,22.13007,21.2672,21.04644,20.88035,20.34589,0.0006733953
